image_name,steering_angle
1479425606361442610.pgm,0.5288347602
1479425606411427770.pgm,0.5319499571
1479425606461440305.pgm,0.5397907504
1479425606511460714.pgm,0.5458964825
1479425606561465258.pgm,0.5497786999
1479425606611454684.pgm,0.5515240431
1479425606661494565.pgm,0.5515240431
1479425606711522599.pgm,0.5515240431
1479425606761514514.pgm,0.5515240431
1479425606811495943.pgm,0.5515240431
1479425606861560883.pgm,0.5515240431
1479425606911517738.pgm,0.5515240431
1479425606961603613.pgm,0.5550147295
1479425607011539637.pgm,0.5567600131
1479425607061542422.pgm,0.5567600131
1479425607111567877.pgm,0.5554771329
1479425607161696726.pgm,0.5528539314
1479425607211575994.pgm,0.5454941264
1479425607261725450.pgm,0.5328621156
1479425607311624705.pgm,0.5150793948
1479425607361668624.pgm,0.4937602044
1479425607411609421.pgm,0.470762743
1479425607461696424.pgm,0.4480913058
1479425607511672329.pgm,0.4249443781
1479425607561696913.pgm,0.4010379925
1479425607611718674.pgm,0.3767254797
1479425607661816704.pgm,0.3508660244
1479425607711671935.pgm,0.3309055751
1479425607761761198.pgm,0.3131603828
1479425607811686938.pgm,0.3013192271
1479425607861725961.pgm,0.2908399474
1479425607911742660.pgm,0.279789565
1479425607961699603.pgm,0.2664412848
1479425608011755606.pgm,0.2559719748
1479425608061745240.pgm,0.2493000638
1479425608111791007.pgm,0.2466831784
1479425608161818471.pgm,0.2460914254
1479425608211716301.pgm,0.2449573921
1479425608261756436.pgm,0.2311058162
1479425608311802693.pgm,0.2079201752
1479425608361761947.pgm,0.1763329124
1479425608411789909.pgm,0.1458169815
1479425608461786817.pgm,0.1249713632
1479425608511877549.pgm,0.1169370562
1479425608561858545.pgm,0.1169370562
1479425608611824050.pgm,0.1169370562
1479425608661872592.pgm,0.1130302348
1479425608711897189.pgm,0.102168119
1479425608761859859.pgm,0.0864944438
1479425608811878377.pgm,0.0652059731
1479425608861915228.pgm,0.0407972885
1479425608911954887.pgm,0.0174352088
1479425608961866865.pgm,0.0012595781
1479425609011981280.pgm,-0.013586246
1479425609061927150.pgm,-0.0264921753
1479425609111921617.pgm,-0.0341807755
1479425609161944067.pgm,-0.0367915387
1479425609211947152.pgm,-0.0373912339
1479425609261940713.pgm,-0.0366519131
1479425609311931933.pgm,-0.0366519131
1479425609361956555.pgm,-0.0367653835
1479425609412020642.pgm,-0.0393787013
1479425609462023404.pgm,-0.0401425734
1479425609511958239.pgm,-0.0401425734
1479425609562045460.pgm,-0.0437212271
1479425609612068532.pgm,-0.0471238904
1479425609662044931.pgm,-0.050691197
1479425609712057188.pgm,-0.0585382973
1479425609762034656.pgm,-0.0647011984
1479425609812078444.pgm,-0.0715584978
1479425609862044825.pgm,-0.0767944902
1479425609912041758.pgm,-0.0785398185
1479425609962120790.pgm,-0.0838128545
1479425610012125981.pgm,-0.0899157038
1479425610062056159.pgm,-0.1012786938
1479425610112101359.pgm,-0.113474532
1479425610162222435.pgm,-0.1292067331
1479425610212106979.pgm,-0.1448578213
1479425610262101792.pgm,-0.1640301936
1479425610312122178.pgm,-0.1814679649
1479425610362131511.pgm,-0.1989099768
1479425610412208898.pgm,-0.2145865722
1479425610462149889.pgm,-0.2285278043
1479425610512191952.pgm,-0.2372865003
1479425610562195404.pgm,-0.2425562848
1479425610612197952.pgm,-0.2451702644
1479425610662184105.pgm,-0.2460914254
1479425610712167423.pgm,-0.250386276
1479425610762225022.pgm,-0.2598463393
1479425610812191269.pgm,-0.2787624641
1479425610862219684.pgm,-0.3031640528
1479425610912289599.pgm,-0.3285605675
1479425610962231759.pgm,-0.3452717277
1479425611012235742.pgm,-0.3473205268
1479425611062266948.pgm,-0.3455751836
1479425611112274522.pgm,-0.342084527
1479425611162244854.pgm,-0.342084527
1479425611212255509.pgm,-0.342084527
1479425611262304997.pgm,-0.3438298702
1479425611312348552.pgm,-0.3455751836
1479425611362340909.pgm,-0.3504924436
1479425611412302255.pgm,-0.3567604566
1479425611462359436.pgm,-0.3644472079
1479425611512387698.pgm,-0.3707163444
1479425611562333080.pgm,-0.375068176
1479425611612383910.pgm,-0.3752457798
1479425611662349837.pgm,-0.376991123
1479425611712358341.pgm,-0.3787364364
1479425611762385116.pgm,-0.3771956774
1479425611812385726.pgm,-0.3721764103
1479425611862442766.pgm,-0.3586444254
1479425611912439608.pgm,-0.3436161841
1479425611962407057.pgm,-0.3318446851
1479425612012537902.pgm,-0.3263765574
1479425612062470151.pgm,-0.3278826409
1479425612112428473.pgm,-0.3369616978
1479425612162542762.pgm,-0.3468202705
1479425612212457331.pgm,-0.3525564969
1479425612262427908.pgm,-0.3525564969
1479425612312693592.pgm,-0.3519421115
1479425612362459513.pgm,-0.3493621214
1479425612412524534.pgm,-0.3444095016
1479425612462553747.pgm,-0.3325008312
1479425612512480180.pgm,-0.3171451865
1479425612562489807.pgm,-0.2997058888
1479425612612543034.pgm,-0.2770175436
1479425612662573111.pgm,-0.2546695776
1479425612712523472.pgm,-0.2294234806
1479425612762590686.pgm,-0.2058641809
1479425612812549451.pgm,-0.1851605381
1479425612862590316.pgm,-0.1717379269
1479425612912642764.pgm,-0.1635384772
1479425612962634353.pgm,-0.1577942653
1479425613012624178.pgm,-0.1525728394
1479425613062608579.pgm,-0.1456130191
1479425613112610454.pgm,-0.1364078193
1479425613162670508.pgm,-0.1219701496
1479425613212585522.pgm,-0.1050434701
1479425613262704402.pgm,-0.0901968678
1479425613312618916.pgm,-0.0709985178
1479425613362625708.pgm,-0.0522939764
1479425613412701080.pgm,-0.0357593496
1479425613462684754.pgm,-0.0252935403
1479425613512676329.pgm,-0.0178882046
1479425613562670429.pgm,-0.0091720291
1479425613612754234.pgm,-0.0030648802
1479425613662724423.pgm,0.0030342303
1479425613712695023.pgm,0.0130400327
1479425613762764882.pgm,0.0217590595
1479425613812763317.pgm,0.0308727616
1479425613862741161.pgm,0.0421912771
1479425613912741451.pgm,0.0573623287
1479425613962764860.pgm,0.0688200405
1479425614012824925.pgm,0.0775363262
1479425614062786052.pgm,0.086253464
1479425614112797900.pgm,0.0988216823
1479425614162819825.pgm,0.1131126808
1479425614212893013.pgm,0.1302177459
1479425614262804779.pgm,0.1462091437
1479425614312809550.pgm,0.165383622
1479425614362895893.pgm,0.179891572
1479425614412882567.pgm,0.1888175092
1479425614462915045.pgm,0.1931750462
1479425614512992309.pgm,0.197222203
1479425614562884886.pgm,0.201310653
1479425614612710677.pgm,0.2064973997
1479425614662913620.pgm,0.2123448395
1479425614712952483.pgm,0.214675501
1479425614762858425.pgm,0.214675501
1479425614812856727.pgm,0.214675501
1479425614862865012.pgm,0.214675501
1479425614912949894.pgm,0.2166753176
1479425614962893920.pgm,0.2210259544
1479425615012893770.pgm,0.2271261942
1479425615062887448.pgm,0.2360746183
1479425615112933060.pgm,0.2465377456
1479425615162961605.pgm,0.2580960062
1479425615212989502.pgm,0.2731057933
1479425615263023071.pgm,0.2888104136
1479425615313047162.pgm,0.3042934311
1479425615362982652.pgm,0.313475632
1479425615412999980.pgm,0.3176499307
1479425615463016386.pgm,0.3166004158
1479425615513147590.pgm,0.3124139309
1479425615562958418.pgm,0.3086037937
1479425615613064801.pgm,0.3071779609
1479425615662987982.pgm,0.3071779609
1479425615713019932.pgm,0.3052889395
1479425615763149163.pgm,0.3019419611
1479425615813141409.pgm,0.3000594491
1479425615863086309.pgm,0.2957058416
1479425615913025094.pgm,0.2876466102
1479425615963103573.pgm,0.2728050556
1479425616013057252.pgm,0.254197921
1479425616063099159.pgm,0.2270859095
1479425616113108664.pgm,0.2018146871
1479425616163145358.pgm,0.1767104889
1479425616213159578.pgm,0.1585838129
1479425616263199532.pgm,0.1464549589
1479425616313236327.pgm,0.1413716674
1479425616363155240.pgm,0.1404405382
1479425616413291610.pgm,0.1360740448
1479425616463275120.pgm,0.1273000974
1479425616513193336.pgm,0.1132857395
1479425616563226453.pgm,0.0949404365
1479425616613238594.pgm,0.071418744
1479425616663369563.pgm,0.046918879
1479425616713234238.pgm,0.0243604321
1479425616763220442.pgm,-2.35608068395E-05
1479425616813262113.pgm,-0.0261955969
1479425616863250541.pgm,-0.0566681786
1479425616913277975.pgm,-0.0854535697
1479425616963273331.pgm,-0.1141610253
1479425617013305863.pgm,-0.1377665396
1479425617063247353.pgm,-0.1604244857
1479425617113295838.pgm,-0.1778682799
1479425617163340892.pgm,-0.1944766016
1479425617213358172.pgm,-0.2092936872
1479425617263306088.pgm,-0.2266127279
1479425617313854261.pgm,-0.2459575658
1479425617363501856.pgm,-0.2632751173
1479425617413391662.pgm,-0.2824456468
1479425617463352877.pgm,-0.3015603395
1479425617513456162.pgm,-0.3208023511
1479425617563357780.pgm,-0.3399089677
1479425617613371694.pgm,-0.3539778886
1479425617663421163.pgm,-0.3645568253
1479425617713374749.pgm,-0.3700098097
1479425617763376004.pgm,-0.3759899026
1479425617813419438.pgm,-0.376991123
1479425617863373848.pgm,-0.3804817796
1479425617913509874.pgm,-0.382227093
1479425617963417026.pgm,-0.3853627832
1479425618013495291.pgm,-0.3907946705
1479425618063546148.pgm,-0.3969049026
1479425618113489717.pgm,-0.3995077467
1479425618163456793.pgm,-0.4021185632
1479425618213479885.pgm,-0.4047313041
1479425618263488115.pgm,-0.4073426302
1479425618313544006.pgm,-0.4117004901
1479425618363492526.pgm,-0.4184682679
1479425618413504351.pgm,-0.4335237366
1479425618463656857.pgm,-0.4601716586
1479425618513513219.pgm,-0.4905589042
1479425618563573742.pgm,-0.5269997124
1479425618613604006.pgm,-0.5653186191
1479425618663549758.pgm,-0.5978009196
1479425618713603031.pgm,-0.6203328923
1479425618763599035.pgm,-0.6306768406
1479425618814157065.pgm,-0.6335545182
1479425618863563408.pgm,-0.6335545182
1479425618913636364.pgm,-0.6335545182
1479425618963652711.pgm,-0.6382278938
1479425619013589441.pgm,-0.6472213615
1479425619063583545.pgm,-0.6527531147
1479425619113622085.pgm,-0.6527531147
1479425619163638931.pgm,-0.650448643
1479425619213646057.pgm,-0.6429167776
1479425619263642404.pgm,-0.6354147611
1479425619313628794.pgm,-0.6240779302
1479425619363658199.pgm,-0.6133060789
1479425619413728217.pgm,-0.6014098143
1479425619463803648.pgm,-0.5865937802
1479425619513755624.pgm,-0.5703812525
1479425619563724027.pgm,-0.5535027305
1479425619613812484.pgm,-0.5390122758
1479425619663774701.pgm,-0.523369918
1479425619713783270.pgm,-0.5045913612
1479425619763812623.pgm,-0.4783418793
1479425619813799830.pgm,-0.4464551747
1479425619863780048.pgm,-0.4076618514
1479425619913784613.pgm,-0.368474247
1479425619963772878.pgm,-0.3293501938
1479425620013821331.pgm,-0.2917615383
1479425620063827047.pgm,-0.2507946708
1479425620113795029.pgm,-0.2116366811
1479425620163816523.pgm,-0.1802709562
1479425620213890650.pgm,-0.1527715774
1479425620263869339.pgm,-0.1301710114
1479425620314213543.pgm,-0.1095369729
1479425620363918491.pgm,-0.0952038373
1479425620413868380.pgm,-0.0864953867
1479425620463869004.pgm,-0.079502819
1479425620513910540.pgm,-0.0725306975
1479425620563858715.pgm,-0.0634618075
1479425620613882976.pgm,-0.0521400961
1479425620663902814.pgm,-0.038729242
1479425620713906198.pgm,-0.0183586336
1479425620763932006.pgm,0.0037696049
1479425620814041341.pgm,0.0300491654
1479425620864049688.pgm,0.0582775845
1479425620913937220.pgm,0.0886933629
1479425620963993551.pgm,0.1133463085
1479425621013973147.pgm,0.1309847312
1479425621063997897.pgm,0.1399392068
1479425621113965773.pgm,0.1425413366
1479425621164001750.pgm,0.1469054005
1479425621214003063.pgm,0.1524213705
1479425621264047097.pgm,0.1611416105
1479425621314011374.pgm,0.1710051089
1479425621364034650.pgm,0.1858197069
1479425621414058783.pgm,0.2017689449
1479425621464128478.pgm,0.219490945
1479425621514131010.pgm,0.2412742587
1479425621564049108.pgm,0.2647713756
1479425621614160806.pgm,0.2836789592
1479425621664123979.pgm,0.2969421296
1479425621714090168.pgm,0.2984513044
1479425621764099961.pgm,0.2982313495
1479425621814667614.pgm,0.2938281964
1479425621864169453.pgm,0.289724648
1479425621914200624.pgm,0.2879793346
1479425621964149608.pgm,0.2879793346
1479425622014251394.pgm,0.2840956137
1479425622064179809.pgm,0.2698006071
1479425622114138337.pgm,0.2541427707
1479425622164141976.pgm,0.2403708923
1479425622214159159.pgm,0.2328441586
1479425622264197041.pgm,0.2305305498
1479425622314226082.pgm,0.2331447848
1479425622364204679.pgm,0.2395299049
1479425622414172757.pgm,0.249843359
1479425622464202005.pgm,0.2531969114
1479425622514216732.pgm,0.2520809095
1479425622564242310.pgm,0.2458119244
1479425622614281526.pgm,0.2336626205
1479425622664218814.pgm,0.2195530609
1479425622714341463.pgm,0.2003342184
1479425622764261030.pgm,0.1847693097
1479425622814267952.pgm,0.1743734097
1479425622864330877.pgm,0.1710422635
1479425622914275795.pgm,0.1710422635
1479425622964283852.pgm,0.1710992241
1479425623014396567.pgm,0.1727875918
1479425623064277707.pgm,0.1727454316
1479425623114307843.pgm,0.1701313205
1479425623164340984.pgm,0.1692645779
1479425623214369464.pgm,0.1658062786
1479425623264355256.pgm,0.1640609503
1479425623314954285.pgm,0.1640609503
1479425623364460996.pgm,0.1640609503
1479425623414433315.pgm,0.1640609503
1479425623464370493.pgm,0.1623241587
1479425623514374531.pgm,0.1553707875
1479425623564389771.pgm,0.144906222
1479425623614468187.pgm,0.137039049
1479425623664406588.pgm,0.1361356825
1479425623714485953.pgm,0.1361356825
1479425623764465784.pgm,0.1378337735
1479425623814463389.pgm,0.1413716674
1479425623864479500.pgm,0.1431169957
1479425623914466007.pgm,0.1439246864
1479425623964508408.pgm,0.144862324
1479425624014502854.pgm,0.1507389279
1479425624064462568.pgm,0.1620245271
1479425624114575638.pgm,0.1776694394
1479425624164544172.pgm,0.1916967242
1479425624214563632.pgm,0.197222203
1479425624264535802.pgm,0.1955886278
1479425624314538849.pgm,0.1852424884
1479425624364520419.pgm,0.1714756491
1479425624414560181.pgm,0.1608567002
1479425624464535523.pgm,0.1570796371
1479425624514634933.pgm,0.1560665228
1479425624564560082.pgm,0.1570796371
1479425624614621970.pgm,0.1570796371
1479425624664573566.pgm,0.1570796371
1479425624714604862.pgm,0.1570796371
1479425624764600994.pgm,0.1570796371
1479425624814612134.pgm,0.1612563421
1479425624864661406.pgm,0.1638733103
1479425624914692964.pgm,0.1658062786
1479425624964696168.pgm,0.1642623703
1479425625014691737.pgm,0.1640609503
1479425625064768441.pgm,0.1640609503
1479425625114675006.pgm,0.1640609503
1479425625164686765.pgm,0.1640609503
1479425625214744875.pgm,0.1640609503
1479425625264728575.pgm,0.1640609503
1479425625314701221.pgm,0.1640609503
1479425625364738123.pgm,0.162315622
1479425625414724306.pgm,0.1558628773
1479425625464718074.pgm,0.1407091404
1479425625514752458.pgm,0.1215322903
1479425625564750706.pgm,0.1041110305
1479425625614864624.pgm,0.0936575729
1479425625664762543.pgm,0.0925024524
1479425625714790366.pgm,0.098307931
1479425625764815031.pgm,0.1041051344
1479425625814823076.pgm,0.1052769773
1479425625864814780.pgm,0.104719758
1479425625914817917.pgm,0.1006894518
1479425625964886518.pgm,0.0931665484
1479425626014909303.pgm,0.0884938932
1479425626064894318.pgm,0.0872664601
1479425626114860864.pgm,0.0872664601
1479425626164877992.pgm,0.0872664601
1479425626214912725.pgm,0.0867726267
1479425626264846562.pgm,0.0841540437
1479425626314891614.pgm,0.0815432066
1479425626364890254.pgm,0.0802851468
1479425626414935935.pgm,0.080765948
1479425626464974349.pgm,0.0837758034
1479425626514974250.pgm,0.0837758034
1479425626564952585.pgm,0.0837758034
1479425626614916892.pgm,0.0837758034
1479425626665012218.pgm,0.0837758034
1479425626714999526.pgm,0.0837758034
1479425626764946004.pgm,0.0837758034
1479425626815020963.pgm,0.0837758034
1479425626864948671.pgm,0.0855211318
1479425626915051213.pgm,0.0833620765
1479425626965160325.pgm,0.0802851468
1479425627015118971.pgm,0.0785398185
1479425627065094094.pgm,0.0785398185
1479425627115148187.pgm,0.0785398185
1479425627165102098.pgm,0.0785398185
1479425627215115880.pgm,0.0785398185
1479425627265169344.pgm,0.0785398185
1479425627315253030.pgm,0.0785398185
1479425627365114329.pgm,0.0785398185
1479425627415117507.pgm,0.0767944902
1479425627465217624.pgm,0.0767944902
1479425627515159382.pgm,0.0767944902
1479425627565131943.pgm,0.0767944902
1479425627615251107.pgm,0.0747186321
1479425627665182941.pgm,0.0691845313
1479425627715163974.pgm,0.0622236077
1479425627765171926.pgm,0.053504084
1479425627815286949.pgm,0.0447744136
1479425627865195061.pgm,0.0360741696
1479425627915294851.pgm,0.0273484374
1479425627965217007.pgm,0.0169097937
1479425628015272180.pgm,0.0122173047
1479425628065240117.pgm,0.0110809615
1479425628115226800.pgm,0.0107253452
1479425628165155419.pgm,0.0122173047
1479425628215146019.pgm,0.0122173047
1479425628265223606.pgm,0.0093678021
1479425628315250195.pgm,0.0050086278
1479425628365286085.pgm,0.0034906585
1479425628415227923.pgm,0.0017453292
1479425628465272691.pgm,0.0017453292
1479425628515281464.pgm,0.0017453292
1479425628565298482.pgm,0.0017453292
1479425628615419744.pgm,0.0017453292
1479425628665343140.pgm,0.0017453292
1479425628715417919.pgm,0.0019255195
1479425628765391269.pgm,0.0034906585
1479425628815315837.pgm,0.0052359877
1479425628865416432.pgm,0.0052359877
1479425628915344500.pgm,0.006981317
1479425628965430660.pgm,0.006981317
1479425629015403782.pgm,0.010744352
1479425629065396589.pgm,0.0202004449
1479425629115420520.pgm,0.0317859863
1479425629165441277.pgm,0.0448605567
1479425629215429787.pgm,0.0542173898
1479425629265400592.pgm,0.0558505356
1479425629315441543.pgm,0.0558505356
1479425629365488864.pgm,0.0548936497
1479425629415499564.pgm,0.0541052073
1479425629465565521.pgm,0.0558505356
1479425629515587172.pgm,0.0610865243
1479425629565480121.pgm,0.0620232333
1479425629615536216.pgm,0.0628318563
1479425629665599672.pgm,0.0610865243
1479425629715528920.pgm,0.0575958639
1479425629765572181.pgm,0.0558505356
1479425629815539305.pgm,0.0558184349
1479425629865567336.pgm,0.0558505356
1479425629915533807.pgm,0.0541052073
1479425629965707121.pgm,0.0541052073
1479425630015603946.pgm,0.0506150349
1479425630065628463.pgm,0.046265953
1479425630115639111.pgm,0.0453785621
1479425630165599645.pgm,0.0479821565
1479425630215697343.pgm,0.0540754908
1479425630265638214.pgm,0.0636765267
1479425630315684824.pgm,0.0680357895
1479425630365618126.pgm,0.0680678412
1479425630415704095.pgm,0.0680678412
